title	id	price	condition	availability	channel	feed label	language	additional image link	age group	all clicks	brand	canonical link	color	custom label 0	custom label 1	custom label 2	custom label 3	custom label 4	description	gender	google product category	gtin	identifier exists	image link	item group id	link	material	merchant item id	modification info(modification source:modifier)	mpn	pattern	product detail(attribute name:attribute value:section name)	product type	purchasable without shipping	return policy label	sell on google quantity	shipping(country)	shipping label	shipping weight	size	sku	update type
Shop Charcoal Grey Women’s Nightwear Shorts | Twin Birds 2XL / Charcoal Grey	shopify_IN_10028410569020_51700774830396	299.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_2711d2ff-40ed-4447-b61d-51b94d3a1474.jpg?v=1747140443,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_279da53a-c6cb-4ca5-a0e2-96449ce39e0b.jpg?v=1747140443,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_161260ec-3b87-4807-abdf-d48f97f71625.jpg?v=1747140443,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_bbf7331b-70c9-43a8-9509-f3feca690301.jpg?v=1747140443,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_b7f1884c-18d9-44d5-a5b5-179939503814.jpg?v=1747140443,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_5bc8d67e-6dfe-4391-838c-cb5a67e31a22.jpg?v=1747140443		2	Twin Birds		Charcoal Grey						"Upgrade your loungewear with Twin Birds Charcoal Grey Nightwear Shorts. Soft fabric, relaxed fit, and all-day comfort. Buy your cozy pair online today."					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/001_Hero_efc94101-aea2-42c1-a8a6-50196e0c80c0.jpg?v=1747140443	shopify_IN_10028410569020	https://twinbirds.co.in/products/women-solid-nightwear-shorts-charcoal-grey?variant=51700774830396&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/51700774830396	third party shopify:third party syncing			size:2XL:Variant,color:Charcoal Grey:Variant	Solid Night Shorts			67			0.1 kg	2XL	1911-CharcoalGrey-2XL	
Viscose Ankle Legging - Wheat Grain XL / Wheat Grain	shopify_IN_8178781749564_44638431117628	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_0b8be3b6-3b58-4ef0-b566-49fe5eff28bc.jpg?v=1764047589,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_3e3c32d3-af33-4f95-bb90-4bd707e5c6d3.jpg?v=1764047589,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_cce9ed54-f42e-4b0c-a896-2d5a4cab0c64.jpg?v=1764047589,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_f015e1b8-f50b-4d17-abb0-034e1f80a385.jpg?v=1764047589,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_e1e325e3-ed5b-4684-a36f-ec410795c6ce.jpg?v=1764047589,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_56bdb033-cb6d-48d3-b2ce-858c62efc25e.jpg?v=1764047590,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_4e460c06-fb1a-4e2a-a0db-9da3ef26d995.jpg?v=1764047589		0	Twin Birds		Wheat Grain						Buy Twinbirds Wheat Grain women Ankle Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_16d2da9d-36b2-4031-9d2c-1e785cc87589.jpg?v=1764047589	shopify_IN_8178781749564	https://twinbirds.co.in/products/women-ankle-legging-viscose-wheat-grain?variant=44638431117628&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638431117628	third party shopify:third party syncing			size:XL:Variant,color:Wheat Grain:Variant	Ankle Leggings Viscose			82			0.23 kg	XL	1502V-WheatGrain-XL	
Relaxed Fit Tee – Moon Beam XS / Moon Beam	shopify_IN_10343474364732_52911942828348	399.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_a9cdc883-204b-4370-80af-8a8706ef7581.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_cec51af0-c280-4c3e-837b-142a7ea60a4b.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_16539b05-4ad6-4c0c-8b99-e3fe4353d6b2.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_d0c255ad-6d6e-4867-aa67-ec82303f6181.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_3095817d-e813-43a9-8ead-acacfe2a3894.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_5ad7b885-2742-4920-8c02-f5d75daba782.jpg?v=1774281312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_2d9e1f39-f220-4c58-94e9-bb578a7d2498.jpg?v=1774281312		1	Twin Birds		Moon Beam						Soft cotton tee Relaxed comfy fit Everyday casual wear					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_ad20a0a9-2804-4417-9941-0a58a4a4219b.jpg?v=1774281312	shopify_IN_10343474364732	https://twinbirds.co.in/products/womens-relaxed-fit-tshirt-moon-beam?variant=52911942828348&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52911942828348	third party shopify:third party syncing			size:XS:Variant,color:Moon Beam:Variant	Relaxed fit tee			17			0.12 kg	XS	1921-RFT024/Moon/Beam-XS	
Viscose Ankle Legging - Sea Port M / Sea Port	shopify_IN_8178642583868_44638082072892	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_462eb87f-700e-4639-b027-9be895cc0367.jpg?v=1760445008,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_8fe50e71-b77c-4b8a-90e7-4df19d2ddce2.jpg?v=1760445010,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_76e1b4b5-6ac4-4732-af87-e69e71d07ec0.jpg?v=1760445008,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_87bf378e-4f9f-44e1-b501-bc9e617e7ac5.jpg?v=1760445008,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_4512ebc5-37ad-4b53-b92c-3b26f52330ad.jpg?v=1760445008,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_22d40a93-936d-45b3-ad58-c878f1ca8bd8.jpg?v=1760445008		0	Twin Birds		Sea Port						Buy Twinbirds Sea Port Women Ankle Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_6b2b3683-83a0-4c14-83b5-6e8a44b5d58e.jpg?v=1760445008	shopify_IN_8178642583868	https://twinbirds.co.in/products/women-ankle-legging-viscose-sea-port?variant=44638082072892&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638082072892	third party shopify:third party syncing			size:M:Variant,color:Sea Port:Variant	Ankle Leggings Viscose			82			0.23 kg	M	1502V-SeaPort_M	
Coral Flame Ankle Legging 3XL / Coral Flame	shopify_IN_8178655068476_44638123524412	549.00 INR		out of stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_ef3036e1-dfd4-4ce1-bd12-278bbe1f1d49.jpg?v=1768198211,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_4b5b0b9f-13d4-4ef6-9067-9072f9bf7474.jpg?v=1768198211,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_dc7731d6-913b-4715-a95c-8c52c29089d9.jpg?v=1768198211,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_d81cb8cf-2be5-4aec-b68b-41f929659bee.jpg?v=1768198212,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_cecda601-e1b0-475e-a5ec-476c39087cc9.jpg?v=1768198211,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_17114c3d-a759-4f46-abf4-b4ad411a4ea9.jpg?v=1768198211		0	Twin Birds		Coral Flame						Buy Twinbirds Coral Flame women Ankle Legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_527f16ec-8252-4f33-8c3f-5eb83ce4d4ad.jpg?v=1768198211	shopify_IN_8178655068476	https://twinbirds.co.in/products/women-ankle-legging-cotton-coral-flame?variant=44638123524412&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638123524412	third party shopify:third party syncing			size:3XL:Variant,color:Coral Flame:Variant	Ankle Leggings Cotton			0			0.23 kg	3XL	1502-Coral Flame_3XL	
Stone Green Viscose Kurti Pant - Twin Birds 3XL / Stone Green	shopify_IN_10046194549052_51749136367932	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_3186530c-e183-4eb1-b8a1-705bf77d0a94.jpg?v=1769677541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_ee2ad836-a510-4dfa-8229-d8092dabfc3a.jpg?v=1769677541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_9b6fdc68-106e-4f64-9004-2abcbb6b22d6.jpg?v=1769677541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_7b7f4d7d-9009-4116-82ec-6282879ff3a6.jpg?v=1769677541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_a45db082-8787-4d11-b7a4-a6b88ef6169f.jpg?v=1769677541,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_80afa0a5-0536-4a4d-9c75-c2b2d4121db6.jpg?v=1769677541		11	Twin Birds		Stone Green						Earthy Stone Green Viscose Kurti Pant. Premium quality fabric that stays soft on the skin all day long. Order your Stone Green pant from Twin Birds!					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_c44e15aa-28ac-4317-9f91-f5906703612a.jpg?v=1769677541	shopify_IN_10046194549052	https://twinbirds.co.in/products/viscose-kurti-pant-stone-green?variant=51749136367932&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/51749136367932	third party shopify:third party syncing			size:3XL:Variant,color:Stone Green:Variant	Kurti Pant			77			0.16 kg	3XL	1906-StoneGreen-3XL	
Anthrazite Grey Churidar legging L / Anthrazite Grey	shopify_IN_8178661916988_44638139056444	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_9e8cb0c1-f1e8-4779-8817-7647cea47bde.jpg?v=1762502929,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_99e0dc0f-9cf8-4590-af45-cc80f3ce4f81.jpg?v=1762502929,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_9ae38a71-ffcd-4dfb-bb19-fcce7d41cc4f.jpg?v=1762502929,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_265f88aa-8014-447a-870f-fdf3f23749b5.jpg?v=1762502929,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_0d5b3e2d-254b-46bc-863a-898dbedbd7d6.jpg?v=1762502929,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_b708a6c4-26bb-40b7-8361-02d74c2910b1.jpg?v=1762502929,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_1e387059-07eb-4b66-9b79-45e2127a7a4c.jpg?v=1762502929,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_390fc8e8-0161-48e8-9309-94a030ab36e7.jpg?v=1762502929		2	Twin Birds		Anthrazite Grey						Buy Twinbirds Anthrazite Grey Women Churidar legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_d25519e6-4dde-4778-8aaf-8e628e58dab6.jpg?v=1762502929	shopify_IN_8178661916988	https://twinbirds.co.in/products/women-churidar-legging-cotton-anthrazite-grey?variant=44638139056444&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638139056444	third party shopify:third party syncing			size:L:Variant,color:Anthrazite Grey:Variant	Churidhar Leggings Cotton			81			0.23 kg	L	1503-AnthraziteGrey_L	
Viscose Ankle Legging - Shadow Grey L / Shadow Grey	shopify_IN_8178781028668_44638429839676	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_7d44cb21-ec4b-4678-b0ce-72858c08443b.jpg?v=1760444422,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_625ca3f3-f863-4c19-845e-ad9651af933f.jpg?v=1760444422,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_cab332c9-138a-4deb-9a45-9e673cc1ccba.jpg?v=1760444423,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_8506fbe1-0d33-4e60-84bb-a55a634da195.jpg?v=1760444423,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_c95f4cfc-44e8-439a-9143-8edceb31335b.jpg?v=1760444422,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_4e9d737f-0868-4f61-a8d4-76d92d91e332.jpg?v=1760444422		0	Twin Birds		Shadow Grey						Buy Twinbirds Shadow Grey women Ankle Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_a7f0c928-9179-4df8-9f26-20060e9fdafc.jpg?v=1760444422	shopify_IN_8178781028668	https://twinbirds.co.in/products/women-ankle-legging-viscose-shadow-grey?variant=44638429839676&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638429839676	third party shopify:third party syncing			size:L:Variant,color:Shadow Grey:Variant	Ankle Leggings Viscose			92			0.23 kg	L	1502V-ShadowGrey-L	
Navy Classic capri legging L / Navy Classic	shopify_IN_8178650349884_44638113005884	499.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/CAPRINAVYCLAS3.jpg?v=1710927003,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/CAPRINAVYCLAS2.jpg?v=1710927003,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/CAPRINAVYCLAS4.jpg?v=1710927001,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/CAPRINAVYCLAS5.jpg?v=1710927000,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/CAPRINAVYCLAS6.jpg?v=1710927000		82	Twin Birds		Navy Classic						Buy Twinbirds Navy Classic women capri legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/CAPRINAVYCLAS1.jpg?v=1710927003	shopify_IN_8178650349884	https://twinbirds.co.in/products/women-capri-legging-navy-classic?variant=44638113005884&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638113005884	third party shopify:third party syncing			size:L:Variant,color:Navy Classic:Variant	Capri Leggings			23			0.23 kg	L	1501-Navy Classic_L	
Buy Women's Relaxed Fit T-Shirt White | Twin Birds XL / White	shopify_IN_10120130855228_51982990344508	399.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_e70ced8e-fa92-41f0-b65b-273c7a55f09b.jpg?v=1754458504,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_b2b6f4c0-c69e-4812-8e75-d94b3f0ca67a.jpg?v=1754458505,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_a18fc508-e9af-4ea1-a880-8885b1b256d0.jpg?v=1754458505,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_9d9838ba-a483-42da-ba09-071cc88933be.jpg?v=1754458504,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_e4e8391b-9190-4ead-87c0-d1725add207a.jpg?v=1754458505		0	Twin Birds		White						"Women's relaxed fit t-shirt in classic White, your wardrobe staple for timeless looks. Easy to style and wear all day. Shop women's t-shirts online now."					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_07eda8a6-f096-4459-a0f3-06e08af15d43.jpg?v=1754458505	shopify_IN_10120130855228	https://twinbirds.co.in/products/women-relaxed-fit-tshirt-white?variant=51982990344508&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/51982990344508	third party shopify:third party syncing			size:XL:Variant,color:White:Variant	Relaxed fit tee			76			0.14 kg	XL	1921-RFT018/White-XL	
Burgundy Cotton Kurti Pant for Women - Twin Birds S / La Burgandy	shopify_IN_8657812160828_46669782679868	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_63abacd7-1739-4559-b935-eeac16674a12.jpg?v=1769676919,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_38cbba85-63ab-4965-8276-5332fbb6281f.jpg?v=1769676919,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_25fc5f1e-8f8e-4230-91cb-4f938733002d.jpg?v=1769676918,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_a3edf808-0b18-46fc-ae36-d8a9238541b8.jpg?v=1769676918,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_b68f4656-f6b3-46db-8237-afd6391565e5.jpg?v=1769676919,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_fd3540f8-4224-4e3a-b5b8-23f0f94dcc17.jpg?v=1769676919		3	Twin birds		La Burgandy						Rich La Burgandy cotton kurti pant for women. Crafted from premium cotton for a soft feel and long-lasting color. Upgrade your ethnic look at Twin Birds!					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_3ee2922d-84e1-4946-ba5e-36843d4f41bb.jpg?v=1769676918	shopify_IN_8657812160828	https://twinbirds.co.in/products/women-kurti-pant-cotton-la-burgandy?variant=46669782679868&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/46669782679868	third party shopify:third party syncing			size:S:Variant,color:La Burgandy:Variant	Cotton Pant			37			0.18 kg	S	PDA-WB-011-La Burgandy-S	
Buy Womens Relaxed Fit T-Shirt Dusty Green | Twin Birds XL / Dusty Green	shopify_IN_10137043468604_52064256950588	399.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_4dbf6cb0-26b7-432b-9e95-9041f99b94d9.jpg?v=1757157776,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_3c19c4ab-d096-48af-a566-d20f6478ec42.jpg?v=1757157777,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_5a23467c-1344-43e2-9559-a7be074822fd.jpg?v=1757157777,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_fb17c21c-265a-4978-ab5c-e622c331fec8.jpg?v=1757157776,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_341b25ee-b12e-4317-9d28-29b5ecf6dc79.jpg?v=1757157777,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_46c421ed-435d-4f4e-8010-398d6e44adb2.jpg?v=1757157777,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_3ddf8ba8-4a89-49eb-897b-e922fde7aba7.jpg?v=1757157777		7	Twin Birds		Dusty Green						"Shop Twin Birds Dusty Green Relaxed Fit T-Shirt for women. Soft cotton, airy design, perfect for daily wear or casual outings. Buy womens t-shirt online today!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_9cba78a4-357f-46f5-94bf-4a7f89a8e90a.jpg?v=1757157777	shopify_IN_10137043468604	https://twinbirds.co.in/products/womens-relaxed-fit-tshirt-dusty-green?variant=52064256950588&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52064256950588	third party shopify:third party syncing			size:XL:Variant,color:Dusty Green:Variant	Relaxed fit tee			83			0.14 kg	XL	1921-RFT016/DustyGreen-XL	
Waterfall Pant - Navy XL / Navy	shopify_IN_10356502593852_52958054023484	799.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_c1269293-b2c3-4902-987d-589bcd76e048.jpg?v=1775452476,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_44519605-b20c-4c61-89dc-bf91e68850f7.jpg?v=1775452479,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_6e9c2f62-5a6c-4661-b3fb-28b71851c901.jpg?v=1775452482,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_c5be347a-73fd-40cb-8a2b-7ce10ced0472.jpg?v=1775452485,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_9c0af040-4593-4b71-aaad-ad7c22437bec.jpg?v=1775452488,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_1.jpg?v=1776949091		0	Twin Birds		Navy						Ribbed textured fabric Relaxed straight fit Functional side pockets					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_2fcdc31b-2df6-46e6-b4a5-ef89019dfc40.jpg?v=1775452473	shopify_IN_10356502593852	https://twinbirds.co.in/products/waterfall-pant-navy?variant=52958054023484&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52958054023484	third party shopify:third party syncing			size:XL:Variant,color:Navy:Variant	Straight Pants			28			0.22 kg	XL	1955-Navy-XL	
